Date,open,high,low,close,volume_match,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
2022-05-09,34.72083333333333,35.12083333333334,33.175000000000004,33.37083333333334,9166325.0,-0.09171154,0.07639332,0.196684,-0.010203805,-0.1254398,-0.40579855,0.062547624,0.4156356,-0.27639565,-0.04801614,-0.09573924,-0.3445054,-0.022196665,0.11703147,-0.040523723,-0.1240719,-0.06206186,-0.1906596,-0.020837534,-0.47986045,0.1163594,-0.060136527,0.06537639,-0.12375965,0.056346055,-0.08366247,-0.004016889,-0.2589745,-0.30128148,-0.05269639,-0.042862516,0.14564744,-0.006585039,-0.11979461,-0.14814723,0.14811376,0.07209022,-0.24842049,-0.012048931,-0.28998533,0.13807343,-0.19255723,-0.23660187,-0.07884547,0.23340762,-0.13447155,-0.29217812,-0.28867388,-0.030638566,0.122756146,0.14416476,-0.19862083,-0.18408728,0.12222532,0.04437291,0.1240815,0.04593076,-0.13071863,-0.073629715,0.11461696,-0.0045647207,0.13999021,-0.09012948,0.013303209,-0.17669438,0.08627403,-0.026568728,0.15751061,-0.16355874,0.095764495,-0.24320832,0.03249455,0.14128935,-0.10709,0.16570824,0.013933036,0.059434902,-0.21745498,-0.15048853,-0.14962403,-0.09216526,-0.0931048,-0.16755167,0.39005068,-0.0035035368,0.007693317,-0.1889624,0.13169834,0.14261286,0.24966165,0.37485775,0.052696425,-0.0698094,-0.07386431,0.2303406,0.15277228,0.2129369,-0.16043198,-0.036964342,-0.04018176
2022-05-10,32.545833333333334,34.295833333333334,32.30416666666667,34.2,7206616.666666667,-0.07428236,0.053030487,0.2614197,-0.12828197,-0.07721606,-0.35219425,0.0454398,0.46223348,-0.19569454,-0.05864513,-0.09020952,-0.25095293,-0.12670754,0.13406698,0.14104055,-0.1436412,-0.049370002,-0.1360016,-0.098674536,-0.4455078,0.021711962,0.037675414,0.12758492,-0.29140115,-0.0018031315,-0.14297909,-0.030458247,-0.25541338,-0.29218808,0.02418189,0.03050034,0.14564024,0.12714085,-0.18364426,-0.11346063,0.20904844,0.11695404,-0.06828819,0.0016584529,-0.2092756,0.07504287,-0.22998886,-0.22498968,-0.09107575,0.24627121,-0.12704252,-0.25210518,-0.20308764,-0.014615334,0.0072040106,0.1720932,-0.120668985,-0.07076475,0.042495303,-0.06304193,0.15928501,0.099838816,-0.12418287,-0.103535615,0.12914628,-0.05462688,0.24488443,-0.08461022,-0.15169202,-0.20470771,0.084592536,0.059995394,0.14569142,-0.15365924,0.304265,-0.23650382,-0.0032905724,0.13137607,-0.08015129,0.26155984,0.046562027,0.11434234,-0.18714653,-0.24472478,-0.17450349,-0.07099995,0.094895646,-0.31071532,0.29053834,-0.010458265,0.004729765,-0.15989317,0.20273769,0.2082338,0.15444106,0.5066368,0.06563442,-0.099548064,0.05439615,0.2693228,0.27813086,0.2447374,-0.13520135,0.13590121,-0.06750942
2022-05-11,34.30416666666667,34.7125,33.59583333333333,34.50416666666667,4233391.666666667,-0.049828045,0.092753574,0.27364683,-0.09843575,-0.1663767,-0.44184476,-0.014918641,0.4437371,-0.29345906,-0.021377385,-0.09752427,-0.51162446,-0.1128199,0.12476034,0.121856734,-0.168259,0.03191889,-0.1645641,-0.2305977,-0.5233477,-0.03056583,0.034724895,0.18455723,-0.24552187,0.024161361,-0.062425945,-0.014713917,-0.24267703,-0.2891279,-0.08540542,0.041429605,0.1665064,-0.018343817,-0.23921631,-0.030977475,0.10487168,0.008971787,-0.15990727,0.038795296,-0.1591091,0.18354708,-0.23822571,-0.21885355,-0.06042043,0.27807748,-0.00066562917,-0.123420805,-0.11382206,-0.039315164,0.13828522,0.13947651,-0.20538387,-0.12755634,0.16799225,-0.005813227,0.06275738,-0.008832026,-0.04621822,-0.06741968,0.11041843,0.0022253548,0.3230818,-0.034459777,-0.023153948,-0.25726753,0.20547333,0.026090983,0.07868604,-0.031099379,0.2173245,-0.3002589,0.008466749,0.14230321,-0.028794715,0.2954272,0.051797085,0.14518312,-0.15300536,-0.19830582,-0.017835539,-0.030494839,-0.06868662,-0.17638642,0.14402248,-0.07390327,0.11836947,-0.36397406,0.1414096,0.32567045,0.37602714,0.3092191,0.08466502,0.0058978805,-0.11715789,0.2611984,0.24600576,0.27263412,-0.2434743,0.21157096,-0.0673791
2022-05-12,34.104166666666664,34.354166666666664,32.4625,32.545833333333334,7414716.666666667,-0.0713964,0.05844604,0.26768813,-0.16724874,-0.10024906,-0.38592803,0.050949506,0.3932888,-0.24271472,-0.06788613,-0.002718367,-0.21861693,-0.015410979,0.109787576,0.0016845766,-0.19273032,-0.024759438,-0.195288,-0.16396599,-0.52270585,0.11264195,-0.06993366,0.1945836,-0.0989453,0.0065006665,-0.1951607,-0.051623568,-0.20581004,-0.28256994,-0.088145375,-0.10491766,0.14345211,0.09316814,-0.13192545,-0.17597649,0.11551516,0.056404114,-0.29332715,-0.0071488093,-0.23604926,0.12140193,-0.19908482,-0.22762385,-0.03444088,0.1734788,-0.0023025633,-0.16370867,-0.09408757,-0.07350531,0.17850238,0.17039333,-0.16233474,-0.12963198,0.16871122,0.10471356,0.13031209,0.0058839875,-0.03140238,-0.13864082,0.14628723,-0.11603301,0.14349867,-0.15625833,0.087734304,-0.22114901,0.11848897,-0.0069219302,0.21294093,-0.18892156,0.19668137,-0.25762933,-0.025558757,0.10303013,-0.038783528,0.22283277,-0.033710383,0.17045023,-0.21369597,-0.26216805,-0.08956345,-0.079214305,0.040873237,-0.26922664,0.35630107,-0.034087434,0.086657606,-0.1962193,0.17613931,0.19484694,0.32964504,0.37185672,0.043985207,-0.033467043,-0.049027465,0.36378807,0.120646454,0.2669105,-0.046742402,0.100677736,0.052393038
2022-05-13,31.78333333333333,32.15833333333333,29.84166666666667,30.08333333333333,9627783.333333334,-0.00537609,0.05897163,0.1877549,-0.1274063,-0.17989472,-0.32506466,0.11670913,0.4800074,-0.27553365,-0.05116084,-0.10156336,-0.2583398,-0.07581051,-0.034218572,-0.014690418,-0.08981082,-0.018711843,-0.13006333,-0.1582984,-0.4822089,0.10053128,-0.15632553,0.14512782,-0.22018951,0.05428171,-0.13333748,-0.04749711,-0.27105373,-0.34159338,-0.062086478,-0.09344481,0.13079672,0.15777884,-0.18820618,-0.070613824,0.0954293,0.12985682,-0.2705931,-0.023000015,-0.1345057,0.01631285,-0.19775839,-0.24213001,-0.106897414,0.23376095,-0.21835965,-0.12958099,-0.16183193,-0.048874345,0.18035918,0.21145599,-0.26158842,-0.16064595,0.07672841,0.10020414,0.15620261,0.021752924,0.0916441,-0.13846584,0.08678197,-0.061342362,0.17395659,-0.06731834,0.023250226,-0.21845043,0.09982639,-0.0149139175,0.14919184,-0.19656634,0.15226747,-0.33041632,0.0028385408,0.087803505,-0.117732935,0.13442461,-0.028188355,0.108164735,-0.288227,-0.20996101,-0.05717068,-0.03915145,0.10748954,-0.26308045,0.4372717,0.05677199,0.22186638,-0.21787433,0.24425426,0.26136228,0.2574594,0.34281576,0.10076572,-0.09076616,-0.0034131508,0.27872413,0.011293202,0.25940764,-0.14968431,0.11749052,-0.057867214
2022-05-16,31.004166666666663,31.5,29.820833333333336,30.183333333333337,8221250.0,-0.09635015,0.18698852,0.18947269,0.021161364,-0.075519145,-0.3193411,0.06395548,0.42984682,-0.12521128,-0.1780497,-0.1638974,-0.22956397,-0.04706778,0.039146308,-0.0012365499,-0.06714538,0.17055121,-0.03846177,-0.13838808,-0.32897615,0.0850729,-0.046234872,0.20632705,-0.118036434,0.040366326,-0.14696848,-0.00113756,-0.025434848,-0.15991382,0.05446781,-1.4517456e-05,0.10786069,0.11713207,-0.20536305,-0.13684823,0.08926618,0.20674996,-0.274632,-0.117173865,-0.05822583,-0.007495381,-0.21991213,-0.18117729,-0.09980113,0.1939391,-0.031058375,0.0012725128,-0.20760438,0.08042051,0.15160377,0.17138635,-0.155435,-0.15655963,-0.028712323,-0.02772023,0.124512605,0.033559475,0.13868284,0.0033860616,0.24653502,-0.119952664,0.248945,-0.08979308,0.012584788,-0.352879,0.1072649,0.02945448,0.18528846,-0.23826149,0.2364131,-0.31319603,0.027520869,0.09719757,-0.08991154,0.21157655,-0.10374229,0.18084288,-0.0405552,-0.3507261,-0.052500032,-0.047407597,0.030536044,-0.24944247,0.4415659,-0.102221884,0.20064685,-0.11159282,0.13887496,0.43987828,0.2882896,0.3377009,0.097810335,-0.036736082,0.020763095,0.36986557,0.108301505,0.18812263,-0.15050256,0.11561521,0.052160677
2022-05-17,30.15833333333333,31.83333333333333,29.7625,31.71666666666667,7436916.666666667,-0.04032896,0.07641335,0.25179654,-0.12435958,-0.093486786,-0.41184,-0.0044475007,0.5095143,-0.33380574,-0.030511592,-0.06487022,-0.24776486,-0.16211483,0.047132816,0.043483112,-0.112498716,-0.013090282,-0.17369309,-0.062096644,-0.529309,0.02279484,-0.041706678,0.2793608,-0.15105687,-0.018009124,-0.18336228,0.11305106,-0.14871147,-0.25732085,0.021100523,-0.049901,0.09644121,0.093964726,-0.15441611,-0.084820665,0.190762,0.089535594,-0.11856442,0.005009225,-0.20498645,0.06533501,-0.2751401,-0.1374645,-0.0059571173,0.28173396,-0.08794093,-0.21105975,-0.21427168,0.009618345,0.019454217,0.19665259,-0.20413215,-0.12195044,0.08081615,-0.052079473,0.12846255,0.07697887,-0.13928786,-0.14202482,0.14359598,-0.14307144,0.09848357,-0.15132992,0.065278396,-0.18593332,0.11827104,-0.082512006,0.13094965,-0.16967821,0.22875838,-0.2538772,0.07752864,0.11208626,-0.02787163,0.19330607,0.049992166,0.07313105,-0.10289101,-0.2506628,-0.29125717,0.03944745,0.105604984,-0.26197934,0.28305805,0.034455027,0.033337016,-0.26978996,0.11443364,0.16934822,0.2576177,0.47892743,0.06423013,-0.19188526,0.008549887,0.11187938,0.23612341,0.3103498,-0.18739702,0.1579765,-0.07461759
2022-05-18,32.15416666666667,32.704166666666666,31.5125,31.98333333333333,6796391.666666667,-0.067392744,0.10020242,0.2528072,-0.07475255,-0.13212289,-0.38827646,-0.063976035,0.40836185,-0.25455096,-0.027599977,-0.07700116,-0.11457426,-0.029417332,0.05972849,0.061732378,-0.19637549,-0.03648919,-0.12863971,-0.10893666,-0.47205332,0.05943973,0.029941075,0.12695755,-0.17555887,-0.04951174,-0.15632404,-0.075548336,-0.17264429,-0.25349796,0.043108724,0.011525394,0.093869194,0.071322605,-0.13773727,-0.06138411,0.18376935,0.02959876,-0.12031148,-0.02950739,-0.28138363,0.09104459,-0.18541826,-0.1512606,-0.016137883,0.27057964,0.0050021876,-0.10627938,-0.16470595,-0.06680557,0.17745094,0.18560368,-0.16211748,-0.096681684,0.076600604,-0.04641815,0.08864003,-0.017257495,-0.02373266,-0.20868662,0.1296758,-0.09757869,0.1774801,-0.19376306,0.09317674,-0.22639556,0.09884605,-0.032713458,0.15458523,-0.15962926,0.29144222,-0.27366537,0.17887208,0.16836727,-0.085622266,0.2542933,0.047499646,0.1292379,-0.15919536,-0.20710091,-0.12748565,0.026116295,-0.060108162,-0.31080985,0.3383505,-0.019507602,0.11442327,-0.25159192,0.18158367,0.26400417,0.25157195,0.3845107,0.038197458,-0.15525196,-0.087316334,0.22333825,0.36703146,0.1437812,-0.2035049,0.11884279,0.018526152
2022-05-19,31.40416666666667,32.2625,31.15416666666667,31.816666666666663,6338083.333333333,-0.045640755,0.04180274,0.08324375,0.025141384,-0.0810853,-0.30190408,0.1579445,0.4885576,-0.19461192,-0.100696586,-0.15618867,-0.20346972,-0.08816823,0.086481266,-0.1002546,-0.20950738,0.017202957,-0.15780884,-0.06540077,-0.36294124,0.121464856,0.007851205,0.049463402,-0.15818915,0.06490522,-0.17080624,-0.13559887,-0.13149983,-0.20957366,0.0773665,0.07130197,0.18043326,0.13688256,-0.23198722,-0.04624378,0.14976794,0.13054615,-0.24667639,-0.07730147,-0.20546423,0.1297476,-0.14213173,-0.19860242,-0.032776054,0.19552954,-0.044305615,-0.2895595,-0.12988311,0.021002062,0.1038615,0.07668983,-0.076780446,-0.067378886,0.2892055,-0.039537355,0.033721667,0.00433434,0.012454548,-0.06268212,0.15824018,-0.02815011,0.18265735,-0.1460573,0.07773356,-0.16197512,0.023780208,-0.05362684,0.15635997,-0.05186927,0.3162733,-0.3084631,-0.08479185,0.07640657,-0.10042897,0.13073854,-0.099879034,0.18646342,-0.11011297,-0.22559837,-0.08173374,-0.12084191,0.06276961,-0.21871582,0.47199497,-0.13970272,0.040354215,-0.10020449,0.18022792,0.26802808,0.18993266,0.39360893,0.11450438,-0.014039627,-0.08883967,0.40489998,0.12528142,0.19570822,-0.1343645,0.1141488,0.055157032
2022-05-20,31.808333333333334,32.275,31.52916666666667,31.816666666666663,4926883.333333333,0.019829035,0.20729405,0.20065354,0.048098747,-0.22177926,-0.17364405,-0.023479715,0.5112982,-0.25753382,-0.1752416,-0.07439413,-0.19378199,0.013045227,0.09819026,-0.16396761,-0.06528714,0.041028336,0.04054876,-0.14484654,-0.4307775,0.09433782,-0.036007058,0.1599287,-0.16269419,-0.011977737,-0.16881113,0.059063178,-0.14882538,-0.1196856,-0.018792633,0.09752623,0.17289202,0.15356503,-0.14335588,-0.039647352,0.19107722,0.03314342,-0.23933132,-0.09934497,-0.30385292,0.2200272,-0.21682629,-0.13939302,-0.073365875,0.2559561,-0.014148483,-0.20493671,-0.15892005,0.0735993,-0.028360134,0.1763158,-0.31879702,0.042661093,0.22937119,0.001577219,0.2518482,0.19111928,-0.037873056,-0.033650734,0.14280258,-0.27168685,0.2369095,-0.068229295,-0.16062991,-0.27754024,0.007482717,-0.0850621,0.06363139,-0.16535829,0.23255664,-0.36606276,-0.0173202,0.110754885,-0.15337028,0.11204155,-0.23948033,0.16469735,-0.103934206,-0.20523484,-0.22775955,-0.13419159,-0.11241843,-0.2585939,0.35437346,0.02657147,-0.13257922,-0.272536,0.04676403,0.32777065,0.25119624,0.3633259,0.07004256,-0.09883749,0.18308032,0.40999433,0.14179787,0.0779416,-0.01611498,0.11735203,0.09217887
2022-05-23,31.96666666666667,32.112500000000004,30.71666666666667,30.9625,6414091.666666667,0.02015179,0.11481604,0.32615036,-0.072276235,-0.18465497,-0.48720604,0.020563778,0.41759247,-0.29731557,-0.014829008,-0.19572338,-0.1488398,-0.08600536,0.16365151,-0.14481103,-0.20106982,-0.029857943,-0.23047227,0.03904767,-0.54706216,0.20091295,-0.03173653,0.24558607,-0.22699794,0.13091607,-0.10959869,-0.005123268,-0.27001938,-0.2160245,-0.11790826,-0.01611013,0.19439857,0.1131066,-0.16586016,-0.13181977,0.15895484,0.010774274,-0.26649037,0.0021925473,-0.28845128,0.08808406,-0.19831216,-0.22302508,0.047262788,0.0971174,-0.089251295,-0.26004097,-0.22093515,-0.05904939,0.27349365,0.13638481,-0.21641885,-0.17337373,0.08167149,0.037748218,0.24162664,0.101918876,-0.13240059,-0.17607133,0.095359206,0.010413213,0.17760055,-0.2681912,0.1236291,-0.17677678,0.1561541,-0.042218182,0.12880187,-0.05112654,0.17812276,-0.26234454,0.065377116,0.08552426,-0.26671648,0.17893273,0.020249391,0.12126705,-0.279546,-0.24867685,-0.070283115,-0.04476796,-0.017792348,-0.11366099,0.26205638,0.051722936,0.11213072,-0.48644555,0.26481238,0.2407262,0.26777324,0.40736145,0.07632814,-0.13714479,-0.027912986,0.2951375,0.09330022,0.31240562,-0.16923513,0.0975638,-0.04120273
2022-05-24,31.05,31.666666666666668,30.6875,31.554166666666664,5298591.666666667,-0.13408168,0.061454568,0.24332891,-0.038140006,-0.18999511,-0.46258807,0.06805922,0.42633843,-0.21032126,-0.10516828,-0.1466525,-0.31979084,-0.08998281,0.15403198,0.120244674,-0.15494487,-0.06470813,-0.08347727,-0.07928638,-0.51592153,-0.12901938,0.015412693,0.11265185,-0.30014282,0.056547888,-0.15026487,-0.042920798,-0.22441569,-0.30385977,-0.020402346,-0.046726182,0.07648555,0.027102655,-0.21021855,-0.069981955,0.20858778,0.18826607,-0.09700085,0.09633471,-0.25958237,0.18044184,-0.24237685,-0.2578177,-0.0889233,0.18605568,-0.11930219,-0.2270363,-0.08012017,-0.098040126,0.026400177,0.098641455,-0.12702331,-0.022359202,0.051723525,-0.16952965,0.096927516,0.0002565714,-0.061828222,-0.15939172,0.07001827,-0.20967211,0.22941148,-0.05935089,0.02609728,-0.11802257,0.09576943,-0.056064516,0.2281307,-0.047710627,0.15763548,-0.27513167,0.1926149,0.18211168,-0.025369806,0.19210681,0.08132833,0.14280443,-0.107471876,-0.2228602,-0.20138858,0.017567424,-0.070142604,-0.34594062,0.25717703,0.03259085,0.012443071,-0.21062899,-0.013323034,0.24981844,0.41210616,0.41939595,0.10613994,-0.0492925,-0.1294225,0.24522313,0.30176687,0.12603195,-0.16496837,0.17171079,-0.05924986
2022-05-25,31.741666666666664,32.65,31.52083333333333,32.5625,6724366.666666667,-0.1184205,0.16531642,0.14349858,-0.07874647,-0.1580059,-0.2738472,0.034185868,0.4610266,-0.22521603,0.017131278,-0.08522784,-0.20733415,-0.06383625,0.14253043,0.056468043,-0.26559576,-0.011573016,-0.110334784,-0.11353919,-0.4606949,0.03636732,0.003674746,0.19170193,-0.14988625,0.06445266,-0.1062135,0.0069654123,-0.13774958,-0.31640318,-0.076999806,0.058939375,0.02300444,0.07851396,-0.2230163,-0.20730276,0.22694509,0.12878674,-0.10071628,-0.011851815,-0.22345367,-0.029643863,-0.29643232,-0.1389041,-0.050290883,0.21618685,-0.12304722,-0.08370348,-0.17054276,-0.042771835,-0.013004398,0.08528531,-0.157017,-0.14540264,0.17160149,-0.08628111,0.07335073,0.0524555,-0.0044028484,-0.12824142,0.13551065,-0.15163058,0.16518965,-0.08077727,0.012006158,-0.22610444,0.118577294,0.05156798,0.17145683,-0.13894469,0.33646223,-0.1560827,0.064986974,0.1492569,-0.108534075,0.20244887,-0.04964994,0.1307789,-0.08467162,-0.2661597,-0.06275841,-0.12204053,0.13032712,-0.27202064,0.24805336,0.04299371,0.094077446,-0.08844734,0.22582561,0.32874513,0.24271156,0.4258187,0.010693653,-0.14114183,-0.044292588,0.22506781,0.21654144,0.2545048,-0.10636978,0.113892466,-0.037735254
2022-05-26,32.69583333333333,32.84583333333333,32.2125,32.416666666666664,4578158.333333333,-0.008123258,0.10712882,0.20327015,-0.03062752,-0.12955497,-0.26687914,0.04444897,0.42865908,-0.29696494,-0.06664647,-0.041438658,-0.316347,-0.047554657,0.16901396,0.03337298,-0.15889755,0.046363857,-0.13737907,-0.16496909,-0.49221715,0.11883981,0.08275903,0.16640973,-0.09179747,0.050067443,-0.042562023,0.034328185,-0.2033995,-0.23974094,0.066027194,0.067576796,0.17167056,0.06737121,-0.16762659,-0.124752074,0.0663221,0.053861618,-0.16267896,-0.03756836,-0.21503414,0.050996415,-0.21358056,-0.15273325,0.010776872,0.18952866,-0.008077388,-0.064115636,-0.2451006,-0.058560032,0.13391823,0.18244186,-0.2413139,-0.1468439,0.1421002,-0.055671588,0.063028924,0.05984477,0.0052926233,-0.13486649,0.0986911,-0.11529881,0.23759271,-0.08915896,0.03577548,-0.14547011,0.23624794,0.0057832827,0.17179084,-0.11677256,0.24058779,-0.24263667,0.16229615,0.18047965,0.015089746,0.1376375,-0.048476536,0.12041822,-0.13723321,-0.12831765,-0.114130855,-0.020458708,-0.07123024,-0.291844,0.28202873,-0.05051656,0.027839016,-0.1292608,0.27476895,0.1877683,0.29706177,0.46245587,0.0905246,-0.019011397,-0.059211154,0.21387184,0.23733452,0.22026516,-0.1401902,0.06022208,-0.06655785
2022-05-27,32.475,32.925000000000004,32.233333333333334,32.770833333333336,5355316.666666667,-0.12206305,0.12381306,0.26378134,-0.13840282,-0.26559684,-0.3676496,0.036724936,0.3556468,-0.23833534,-0.063616455,-0.1799219,-0.23911318,-0.05755718,0.10602355,-0.02669221,-0.12310074,0.017812544,-0.13684581,-0.033470247,-0.42147487,0.0534411,-0.011735652,0.043340385,-0.25925237,0.03470118,-0.17261383,-0.12465574,-0.09982984,-0.31221923,-0.026162395,-0.009654715,0.1519196,0.11252064,-0.1304506,-0.12160501,0.13678938,0.0864656,-0.16432424,-0.08185224,-0.26493132,0.07775076,-0.2821494,-0.20702074,-0.008279746,0.32356623,-0.070908904,-0.12533729,-0.2561703,-0.04644854,0.05688945,0.021481192,-0.23436174,-0.05673633,0.15883186,0.1289556,0.1954342,-0.012652917,0.01829622,-0.05505477,0.10716136,-0.17323118,0.10580784,-0.092510335,-0.015405989,-0.16312371,0.10322811,-0.035443313,0.0930886,-0.11649903,0.21690562,-0.275256,0.12837507,0.12338079,0.007840042,0.2555193,-0.030772999,0.1098057,-0.26361245,-0.19679943,-0.06562079,-0.06018803,-0.016628193,-0.32588813,0.29268113,-0.045115773,0.08977457,-0.18529658,0.17006922,0.31126636,0.17583466,0.557854,0.16959183,-0.05028727,-0.11807079,0.29520604,0.12023621,0.19373618,-0.13793941,0.011158854,-0.09166224
2022-05-30,32.93333333333333,33.4625,32.5875,33.06666666666667,5476683.333333333,0.005551204,0.12416562,0.22796987,-0.09034268,-0.09171329,-0.38767073,0.042784095,0.52832377,-0.18456507,0.022095807,-0.11875654,-0.32766926,0.042255986,0.109944336,0.19725718,-0.20509195,0.027141253,-0.12686706,-0.082083486,-0.43577352,-0.024270264,0.011136283,0.20701796,0.023913361,-0.082069315,-0.17237027,-0.0063122106,-0.1661749,-0.26999602,-0.009935464,0.09380736,0.09029532,0.055236936,-0.05928992,-0.10579714,0.19161904,-0.016813265,-0.047497556,0.082523935,-0.29820943,0.1962142,-0.29716003,-0.19521259,0.11028803,0.25031295,-0.073945396,-0.20636916,-0.10244926,-0.064264,-0.09892768,0.1872917,-0.12629573,-0.0046145916,0.11638387,-0.078873605,-0.014517219,0.086789615,-0.036284454,-0.18019159,0.058425903,-0.10913631,-0.014628421,-0.16521004,0.0116313435,-0.12986691,0.14018565,0.00084282085,0.16831815,-0.16479214,0.20322154,-0.2075894,0.15485297,0.097296655,-0.05258521,0.26410696,0.019775437,0.080530725,-0.11404762,-0.17407812,-0.18837605,-0.09019288,0.015883854,-0.3742975,0.29485708,0.040231496,0.08007214,-0.2072994,0.123095326,0.22072004,0.12791164,0.46116444,0.07284623,-0.17965217,0.06707245,0.2352237,0.3119358,0.15656991,-0.12567744,0.009030317,-0.032648016
2022-05-31,33.01666666666667,33.17916666666667,32.575,32.85,4766733.333333333,-0.1556765,0.0065398943,0.30658397,-0.14693105,-0.121771246,-0.32891753,0.06772616,0.42997918,-0.09283442,-0.050145373,-0.06699128,-0.24941969,-0.06908958,0.14385095,0.11192095,-0.17344712,0.008928379,-0.1374251,-0.13834938,-0.45928055,-0.028613165,0.15568452,0.10455449,-0.17001082,0.0058796476,-0.21364304,-0.0051798103,-0.12148648,-0.20338427,0.0029115211,0.1830411,0.09019526,0.098378696,-0.1254731,-0.15822864,0.18341815,0.11062319,-0.093256034,0.09406411,-0.20101492,0.1784485,-0.19586606,-0.21733195,-0.014914558,0.31978285,0.031981338,-0.16363937,-0.23960389,-0.07383351,0.034542277,0.19129829,-0.06871394,-0.11135002,0.18816178,-0.12247516,0.09664531,0.15219943,-0.1598073,-0.16623168,0.14842623,-0.1451706,0.22264297,-0.18931265,0.005810714,-0.16241552,0.12831427,-0.00030370793,0.18835427,-0.10796276,0.2725726,-0.2528898,0.18950066,0.14606825,-0.054746203,0.33612466,0.014497137,0.09956943,-0.07061093,-0.16938764,-0.12258177,-0.031564295,0.0014620979,-0.25825986,0.23973987,-0.06008377,0.12664717,-0.23663151,0.20075405,0.2035675,0.09680915,0.4521782,0.05446879,-0.04257387,-0.060510382,0.22003031,0.19880345,0.20647171,-0.2044176,0.1115032,0.0093639
2022-06-01,32.75833333333333,33.24166666666667,32.487500000000004,32.829166666666666,4153358.3333333335,-0.11182225,0.08305005,0.29549226,-0.06860292,-0.09020629,-0.3010879,0.021686066,0.39148432,-0.17180504,-0.049480874,-0.07491673,-0.3124063,-0.09067082,0.09973336,-0.020097159,-0.18192261,0.057568114,-0.0674324,-0.11281649,-0.47225884,0.07574828,0.040319182,0.1222591,-0.2606174,0.06352612,-0.16058682,0.010075505,-0.1342608,-0.19779308,-0.028153647,0.01621218,0.1338617,0.12809594,-0.071004815,-0.061449293,0.18480803,0.11694238,-0.1630191,0.11234469,-0.21186633,0.08612813,-0.1865343,-0.17362107,-0.06842489,0.2070872,-0.014896846,-0.14130758,-0.26603985,-0.06820527,-0.0024057883,0.119340345,-0.16865683,-0.008255452,0.0716736,0.03419851,0.1478079,0.050723042,-0.14756848,-0.18716282,0.15209354,-0.08896218,0.23311184,-0.12961543,-0.049860872,-0.24468201,0.10695601,0.07597765,0.14704825,-0.16457143,0.13718374,-0.28547287,0.08808306,0.14194377,-0.060976513,0.2400412,-0.00883109,0.19947274,-0.118620194,-0.27479875,-0.23823519,0.029348684,-0.013510015,-0.30420563,0.31960008,0.11251328,-0.003517306,-0.15053338,0.13549834,0.32049072,0.2445544,0.44669557,0.08748965,-0.02969995,-0.016023519,0.25740913,0.2349054,0.21118054,-0.17249,0.09115564,0.0039400165
2022-06-02,32.875,33.00416666666667,32.2,32.4625,4584908.333333333,-0.12273929,0.09074415,0.2637782,0.03736738,-0.12511364,-0.34852105,-0.017866496,0.46279553,-0.13651264,-0.054469533,-0.10619711,-0.17422073,-0.20541117,0.16423014,0.11349933,-0.20181972,-0.0011953623,-0.07094473,-0.07111053,-0.4928836,0.020294728,0.07289873,0.16414554,-0.19362955,-0.019948263,-0.21924509,-0.033617545,-0.16878268,-0.30248627,-0.051118907,0.06014711,0.15943809,0.046903092,-0.2346635,-0.115633756,0.078877464,0.14192371,-0.12865555,-0.0020063745,-0.09347802,0.15268952,-0.24649815,-0.123994336,-0.04006271,0.26501325,0.0014172789,-0.056159128,-0.14829513,-0.043823708,0.021099377,0.10788987,-0.15561125,-0.049923576,0.17238173,-0.13524401,0.1598209,0.0934478,0.04747696,-0.11849396,0.029302137,-0.04374052,0.21227401,-0.26436356,0.009156099,-0.22366485,0.063162304,-0.010743263,0.09061808,-0.051049404,0.25887212,-0.22034603,0.10838011,0.13276783,-0.021149036,0.25645706,-0.044686925,0.15227227,-0.12238684,-0.23439577,-0.14035563,-0.05246046,-0.05010597,-0.20720753,0.28718737,-0.09982264,-0.018374711,-0.25436488,0.20308232,0.25688618,0.28543988,0.3606433,0.07742716,-0.045507114,-0.0668684,0.21601567,0.1290179,0.07563583,-0.17983948,0.23229885,-0.05236985
